Date,Tweet,User,Keyword 
04/02/2020,Really sad to hear this news doctors and HealthCare workers are in the frontline and TRYING HARD TO SAVE US from this COVID19 THEY ARE WORKING 247 FOR US Respecting and protecting them is our FUNDEMENTAL DUTY Appreciate the quick response by TelanganaCMO KTRTRS sir,vijaysaivirup,COVID
04/02/2020,SriRamaKalyanam live from Bhadrachalam Images TV9TeluguI will not say single word about COVID19 or socalled socialdistancing,CharanT16,COVID
04/02/2020,2Indian Journalisms infected with Communal Virus which is more serious than Corona Virus This virus infects amp hollows the brain Unfortunately it has no cure amp no vaccine SelfishMediaProfNoorulHansrajMeenasardesairajdeepppbajpai,Official_Adv_MG,corona
04/02/2020,RGVzoomin U just tested for corona To know positive r negative,3shul3,corona
04/02/2020,The caption of USSTheodoreRoosevelt BrettCrozier requested Navy to let 90 of its 4000 person crew off the ship amp Quarantine safely on land after 80 coronavirus cases were detected onboard SakalMedia Corona COVID19 COVID19 COVID19Pandemic,SakalMediaNews,corona
04/02/2020,The caption of USSTheodoreRoosevelt BrettCrozier requested Navy to let 90 of its 4000 person crew off the ship amp Quarantine safely on land after 80 coronavirus cases were detected onboard SakalTimes Corona COVID19 COVID19 COVID19Pandemic,TBChronicle,corona
04/02/2020,These people are more dangerous than corona for the countrycovid786DoctorWhoCOVID19Pandemic Arvindharmapuri KTRTRS,srinuoragante,corona
04/02/2020,What is the contribution to those who come to the rescue When Corona is booming in the country There is little cooperation from the people who try to save it In some parts of Telangana Karimnagar some of the medical staff are not cooperating,0UbeihTjQvcf6FN,corona
04/02/2020,QuarantineThoughts Everyone should wear a mask during this pandemicIncluding vo log jo already 2 chehre leke ghum re hainCOVID lockdownindia,theprernasaxena,COVID
04/02/2020,QuarantineThoughts Cant get fat nowadays in peace even during a fucking global pandemicSTOP IT MOMCOVID Quarantine,theprernasaxena,COVID
04/02/2020,QuarantineThoughts Sita stepped out amp look what happenedThere was a war amp people diedStayAtHomeAndStaySafe COVID19 lockdownindia,theprernasaxena,COVID
04/02/2020,Strict action should be taken on TV news channels who are doing communal politics on Corona Pandemic IndiaFightsCorona MIBIndia PrakashJavdekar,ptjerin,corona
04/01/2020,narendramodi PMOIndia Yeah i did itThe smallest contribution matters Do whatever you can in anyway you canAnd felt so happy after doing thisDont worry about the number but leave no stone unturnedsaveindia helpindia socialdistancing stayhome staysafe covid19,namanpachori,COVID
04/01/2020,After 28 years world cup win MumbaiWorld Cup ipl win IPL2020 COVID19Pandemic Corona,Sathish62710315,corona
04/01/2020,Watch this video Explaining why Corona is dangerous amp not something to be taken lightly COVID19 COVID19Pandemic SocialDistanacing coronavirus,thewittyreality,corona
04/01/2020,437 cases in a day thats a big number during lockdown period so far lets hope it does not increase exponentially coronavirusindia COVID19,trivedigvn,corona
04/01/2020,Dont be fool by sharing Fake NewsAprilFoolsDay April2020 Aprilfool IndiaFightsCarona COVID19Pandemic pandemic Coronavirus,HopenWashchem,corona
04/01/2020,Amravati ANI Police in Andhra Pradesh are seen making a unique effort to make people aware of the corona virus With the help of artists in Kurnool the police appeared to be making a similar attempt,ds8238589,corona
04/01/2020,After poultry industry was decimated by a rumour that COVID19 is transmitted thru chicken now after 15 days GOI writes to states that chicken eggs r absolutely safe But what about poultry industry which bled Rs 2000 crore daily what about d farmers who lost everything,ramanmann1974,COVID
04/01/2020,Where is RahulGandhi Was he tested or quarantined like common citizens as he returned from Italy in FebMedia is quiteMay be our politicians are more dangerous then virus itself that they are forever immune to pandemic alsoPrinceArihan SuhelsethStayHomeStaySafe,virtualvaibhav,COVID
04/01/2020,A COVID pt was admitted with comorbidities with severe ARDSexpired in TelanganaAttenders hit medicine residentdoctorPolice afraid to come near Corona wardOur IndiaFightsCornonaIs different than Itlay USAUKHERE EVERYONE DIE DUE TO doctorsNEGLIGENCE PMOIndia,docvjg,corona
04/01/2020,While many countries are in devastating grip of the COVID19 menace India has managed to maintain a flat curve so far by containing the transmission of the virusIts possible because of extraordinary proactiveness of the Modi govt IndiaFightsCorona,ChitnisArchana,corona
04/01/2020,dhanyarajendran Very unfortunate that one Jamat caused so many chinese virus infections and they could well have spread more in their localities Now the fight against Covid19 has taken a setback,ChiChoTweets,COVID
04/01/2020,This doesnt paint a very good picture Our medical infrastructure is one of the weakest in the world Dharavi has 1 million people living in it To get a bed in ICU in private hospital before corona was hard even if you had moneyCoronaVirusUpdates,Kulpreetyadav,corona
04/01/2020,HinduMuslim INDIACOVID19 Fight togetherArvindKejriwal PMOIndia rashtrapatibhvn RahulGandhi,MayurPa97092070,COVID
04/01/2020,Fools will remain fools whether it is COVID or not,mythreyaa,COVID
04/01/2020,sardesairajdeep And our BCCI is still evaluating options for IPL As if BCCI people are corona protected,Bondrana,corona
04/01/2020,In the postcorona world what would you be Corona,Kulpreetyadav,corona
04/01/2020,My Dear Richika jangid from Alwar RJ volunteer of NSSIndia contributing her endeavor with maintaining social distancing An awareness through video for preventing corona KirenRijiju MinistryWCD ashokgehlot51 SachinPilot MamtaBhupesh AlwarPolice MoHFWINDIA WHO,ashish_s_baghel,corona
04/01/2020,COVID19 death toll raise to 600 only today in United Kingdom including 2 teenagers a 13yearold boy and a 19yearold man Lock yourself in home Situation is very terrible here Allah Khair kare,lMUKEEM,COVID
04/01/2020,Hello AllOur small contribution in covid19 to connect people and NGOs where NGOs needs to register themselves and people who live near the NGO needs to contact them and provide them with resources they wantThank you narendramodi vijayrupanibjp AmdavadAMC GujaratPolice,shukla9274,COVID
04/01/2020,To fight against covid19We all need to be aware about our neighbourhood n PMOIndia should assign a team of doctors n volunteers wardlocal area parshads to make list of peoples By doing this we can easily provide a token n give them the appointment for test n fight cmohry,SambhavbhatiaSb,COVID
04/01/2020,SunilKu70499533 Thank You very Much Sir Also We request you to consider reduction of ROI in all types of Staff Loans especially personal loan which is currently at 8 as a part of providing some relief in this global pandemics COVID19 time,Saurabh_Munger,COVID
04/01/2020,FacebookLiveSeries6th Session is on Takeaways from COVID19 Phase by Prof milindsmarathe Ji Educationist2nd April 2020 500 PMWatch Live ThinkIndiaOrg,thinkindiaorg,COVID
04/01/2020,China begins to report asymptomatic cases of coronavirus patients are regarded as low risk and not included in tally of confirmed cases ChinaVirus Corona COVID19 COVID COVID19 SakalNews viral ViralNews SakalTimes news,TBChronicle,corona
04/01/2020,China begins to report asymptomatic cases of coronavirus patients are regarded as low risk and not included in tally of confirmed cases ChinaVirus Corona COVID19 COVID COVID19 SakalNews viral ViralNews SakalMedia news,SakalMediaNews,corona
04/01/2020,randomwalker According to NNTALEB the current pandemic is a whiteswan event and the Nations are expected to be in full preparedness to tackle such phenomena It is high time to plan for such disasters to prevent the loss of previous lives,vjhyd4,corona
04/01/2020,766 people with COVID19 symptoms have been admitted to hospitals across Delhi situation now under control CM ArvindKejriwalSakal SakalNews SakalMedia news Corona COVID CoronavirusOutbreak COVID2019 DelhiFightsCorona ArvindKejriwal,SakalMediaNews,corona
04/01/2020,KTRTRS KTRoffice KTRNews TelanganaCMO RaoKavitha GKamalakarTRS Sir this is true painful of my friend on behalf of him I conveyDear sirI Srinath working with district hospital on special emergency of corona effect sir this is to bring notice that on behalf of critical,iamRakeshvaruko,corona
04/01/2020,Group videocalls are a thing this coronavirus lockdown Why just rekindle reaware your loved ones about Corona with Everything about COVID19 one placeBreak the link with coronalinq Coronavirusindia CoronaUpdatesInIndia CoronavirusOutbreak,Talk2Linq,corona
04/01/2020,India covid19 Source Worldometers,emran_sonu,COVID
04/01/2020,HarelyQuinn24 realshailimore Haa Kafi Irritating wala jokecoronaJantacurfew lockdown twist with nizamuddin wala case,im_dasAbhishek,corona
04/01/2020,Around 100 people gathered for a religious congregation at a dargah in Rajasthan amid the nationwide lockdown 6 have been arrestedSakal SakalNews viral SakalMedia news Corona CoronavirusOutbreak lockdownindia RajasthanLockDown COVID19,SakalMediaNews,corona
04/01/2020,I urge to all tweeter handlers to see this video by taking your time this is little lengthy a person want to show you something about CORONA Politics which is been planned by Dehli Government,nafftiyo10,corona
04/01/2020,COVID19 effect After pay cut GoAir CEO tells employees that portion of Marchs salary has been deferred to April Sakal SakalNews SakalTimes news Corona lockdownindia CoronavirusOutbreak COVID2019 CoronavirusPandemic COVID lockdownindia,TBChronicle,corona
04/01/2020,Ministry of Health and Family Welfare Government of India gears up to combat COVID19 IndiaFightsCorona CoronaUpdatesInIndia,akhilmauryagkp,corona
04/01/2020,IndiaFightsCoronaTake protective measures to protect yourself and your loved ones Because together we can fight COVID19 CoronaOutbreakSwasthaBharatHealthForAll,akhilmauryagkp,corona
04/01/2020,Practice social distancing to protect yourself from COVID19 Avoid public places Avail 600 Government services from the comfort of your home Visit or give a missed call to 9718397183 to download UMANG app HelpUsToHelpYou GoDigitalFightCorona,akhilmauryagkp,corona
04/01/2020,4 more positive case of covid in Assam after TablighiJamaat Total till now 5 positive case in assam IndiaFightsCornona,im_dasAbhishek,COVID
04/01/2020,Practise Social Distancing to break the chain of Corona Virus Covid19India corona,mrghospitals,corona
04/01/2020,with corona effect lot of time spending with my Prince and reading amazing facts108of india my son also seriously seeying,Sriniva97045598,corona
04/01/2020,Hockey India pledges to donate Rs 25 lakh to PMCareFund to fight against COVID19 pandemic Sakal SakalNews viral SakalMedia news Corona CoronavirusOutbreak CoronaAlert COVID Covid19india coronavirusindia COVID19 IndiaFightsCoronavirus,SakalMediaNews,corona
04/01/2020,Hockey India pledges to donate Rs 25 lakh to PMCareFund to fight against COVID19 pandemic Sakal SakalNews viral SakalTimes news Corona CoronavirusOutbreak CoronaAlert COVID Covid19india coronavirusindia COVID19 IndiaFightsCoronavirus,TBChronicle,corona
04/01/2020,Master plan to fight with COVID19 pandemic is to bring the money from Swiss Bank nowSwissBankSePaiseNikaloIndiaFightsCoronavirus IndiaDeservesBetterIndiaThanks,oyedekhindia,corona
04/01/2020,drmubl Dear sir Londa section mora than 30 employees are working in groupThere are no Fallow government amp railway instruction in this situation Please take necessary action GMSWR Csgupta9211 csogok group1crew CoronaFighters VinodRailway DIPRCOVID19,AIRTUINDIA,corona
04/01/2020,Death toll due to coronavirus rises to 38 in India number of cases increases to 1637 Health Ministry Sakal SakalNews viral ViralNews SakalTimes news Corona coronavirusindia CoronaKoDhona CoronavirusOutbreak CoronaAlert COVID,SakalMediaNews,corona
04/01/2020,It wasnt wise then it isnt wise nowDont cross the Lakshman RekhaCOVID19 StayHome StaySafe1stAprilAprilFoolsDayMaverickforlifeMaverickIBSIBSHyderabad IBS Hyderabad,maverick_ibs,COVID
